day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;121000;KELP;2013;24;;;;;2017;24;;;;;2015.0;397.638671875
-1;121000;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2274.0
-1;121100;RAINFOREST_RESIN;9998;5;9996;2;9995;25;10004;2;10005;25;;;10001.0;2274.0
-1;121100;KELP;2013;26;;;;;2016;27;;;;;2014.5;396.1474609375
-1;121200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2274.0
-1;121200;KELP;2013;29;;;;;2016;28;;;;;2014.5;392.4609375
-1;121300;KELP;2013;30;;;;;2016;22;;;;;2014.5;394.796875
-1;121300;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2274.0
-1;121400;KELP;2013;27;;;;;2015;4;2016;27;;;2014.0;392.849609375
-1;121400;RAINFOREST_RESIN;10002;5;9995;27;;;10005;27;;;;;10003.5;2274.0
-1;121500;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;2284.0
-1;121500;KELP;2013;29;;;;;2015;4;2016;29;;;2014.0;393.29296875
-1;121600;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2284.0
-1;121600;KELP;2013;22;;;;;2015;2;2016;22;;;2014.0;394.55859375
-1;121700;KELP;2013;32;;;;;2016;27;;;;;2014.5;393.0078125
-1;121700;RAINFOREST_RESIN;9996;2;9995;25;;;10002;1;10004;2;10005;25;9999.0;2284.0
-1;121800;KELP;2012;31;;;;;2015;1;2016;30;;;2013.5;390.197265625
-1;121800;RAINFOREST_RESIN;9996;1;9995;30;;;10002;3;10004;1;10005;30;9999.0;2284.0
-1;121900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2284.0
-1;121900;KELP;2015;1;2012;28;;;2016;28;;;;;2015.5;391.4306640625
-1;122000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2284.0
-1;122000;KELP;2012;27;;;;;2014;1;2015;27;;;2013.0;389.72265625
-1;122100;KELP;2012;25;;;;;2015;25;;;;;2013.5;390.1591796875
-1;122100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2284.0
-1;122200;KELP;2012;27;;;;;2016;27;;;;;2014.0;391.5537109375
-1;122200;RAINFOREST_RESIN;9998;10;9996;2;9995;25;10004;2;10005;25;;;10001.0;2284.0
-1;122300;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2284.0
-1;122300;KELP;2013;3;2012;23;;;2016;23;;;;;2014.5;391.052734375
-1;122400;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2284.0
-1;122400;KELP;2012;26;;;;;2016;26;;;;;2014.0;393.744140625
-1;122500;KELP;2011;27;;;;;2014;2;2015;25;;;2012.5;383.599609375
-1;122500;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2284.0
-1;122600;KELP;2013;1;2011;29;;;2014;29;;;;;2013.5;378.8359375
-1;122600;RAINFOREST_RESIN;9998;5;9996;1;9995;28;10004;1;10005;28;;;10001.0;2284.0
-1;122700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2284.0
-1;122700;KELP;2010;25;;;;;2014;25;;;;;2012.0;377.68359375
-1;122800;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2284.0
-1;122800;KELP;2011;29;;;;;2013;6;2014;29;;;2012.0;379.359375
-1;122900;KELP;2013;1;2011;2;2010;30;2014;32;;;;;2013.5;381.5771484375
-1;122900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2284.0
-1;123000;KELP;2010;26;;;;;2014;26;;;;;2012.0;382.552734375
-1;123000;RAINFOREST_RESIN;9998;1;9995;26;;;10005;26;;;;;10001.5;2284.0
-1;123100;RAINFOREST_RESIN;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;2284.0
-1;123100;KELP;2011;34;;;;;2014;26;;;;;2012.5;385.966796875
-1;123200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2284.0
-1;123200;KELP;2012;19;;;;;2014;1;2015;23;;;2013.0;388.04931640625
-1;123300;KELP;2010;29;;;;;2014;29;;;;;2012.0;394.79931640625
-1;123300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;2284.0
-1;123400;KELP;2011;6;2010;22;;;2013;1;2014;21;;;2012.0;395.298095703125
-1;123400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2284.0
-1;123500;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2284.0
-1;123500;KELP;2009;31;;;;;2013;31;;;;;2011.0;396.8466796875
-1;123600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2284.0
-1;123600;KELP;2010;21;;;;;2013;21;;;;;2011.5;405.734375
-1;123700;KELP;2010;23;;;;;2013;23;;;;;2011.5;405.162109375
-1;123700;RAINFOREST_RESIN;10002;6;9996;2;9995;21;10004;2;10005;21;;;10003.0;2284.0
-1;123800;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10002;3;10004;1;9997.0;2296.0
-1;123800;KELP;2013;1;2010;24;;;2014;24;;;;;2013.5;401.5390625
-1;123900;KELP;2011;26;;;;;2014;26;;;;;2012.5;399.87890625
-1;123900;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;2298.0
-1;124000;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2298.0
-1;124000;KELP;2013;1;2011;20;;;2014;20;;;;;2013.5;395.0625
-1;124100;KELP;2011;27;;;;;2012;3;2015;27;;;2011.5;392.900390625
-1;124100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2306.0
-1;124200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2306.0
-1;124200;KELP;2012;4;2011;24;;;2015;24;;;;;2013.5;394.0234375
-1;124300;KELP;2012;3;2011;20;;;2015;20;;;;;2013.5;395.568359375
-1;124300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2306.0
-1;124400;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2306.0
-1;124400;KELP;2011;27;;;;;2015;27;;;;;2013.0;393.9140625
-1;124500;KELP;2011;18;;;;;2013;4;2014;21;;;2012.0;399.92578125
-1;124500;RAINFOREST_RESIN;9996;1;9995;20;;;9998;5;10004;1;10005;20;9997.0;2306.0
-1;124600;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;2316.0
-1;124600;KELP;2013;1;2011;21;;;2014;21;;;;;2013.5;399.693359375
-1;124700;KELP;2011;22;;;;;2013;5;2014;22;;;2012.0;400.716796875
-1;124700;RAINFOREST_RESIN;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;2316.0
-1;124800;RAINFOREST_RESIN;9998;9;9996;2;9995;23;10004;2;10005;23;;;10001.0;2318.0
-1;124800;KELP;2011;25;;;;;2014;2;2015;23;;;2012.5;396.95703125
-1;124900;KELP;2011;31;;;;;2014;1;2015;30;;;2012.5;396.515625
-1;124900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2318.0
-1;125000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2318.0
-1;125000;KELP;2012;1;2011;25;;;2015;26;;;;;2013.5;393.21875
-1;125100;KELP;2012;27;;;;;2015;27;;;;;2013.5;391.244140625
-1;125100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2318.0
-1;125200;RAINFOREST_RESIN;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;2318.0
-1;125200;KELP;2012;27;;;;;2015;27;;;;;2013.5;386.0546875
-1;125300;KELP;2012;28;;;;;2015;28;;;;;2013.5;387.638671875
-1;125300;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2326.0
-1;125400;RAINFOREST_RESIN;9998;8;9995;22;;;10005;22;;;;;10001.5;2326.0
-1;125400;KELP;2012;22;;;;;2016;22;;;;;2014.0;383.595703125
-1;125500;KELP;2012;24;;;;;2016;24;;;;;2014.0;384.275390625
-1;125500;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;2326.0
-1;125600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2326.0
-1;125600;KELP;2013;9;2012;28;;;2016;30;;;;;2014.5;380.89453125
-1;125700;KELP;2013;2;2012;26;;;2016;28;;;;;2014.5;380.65625
-1;125700;RAINFOREST_RESIN;9996;2;9995;26;;;9998;2;10004;2;10005;26;9997.0;2326.0
-1;125800;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;2330.0
-1;125800;KELP;2013;28;;;;;2016;28;;;;;2014.5;379.0234375
-1;125900;KELP;2013;31;;;;;2014;6;2016;30;;;2013.5;376.7265625
-1;125900;RAINFOREST_RESIN;9996;2;9995;28;;;10000;6;10004;2;10005;28;9998.0;2332.0
-1;126000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2332.0
-1;126000;KELP;2013;22;;;;;2016;1;2017;21;;;2014.5;377.958984375
-1;126100;KELP;2013;36;;;;;2016;29;;;;;2014.5;379.6103515625
-1;126100;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;27;;;10003.0;2332.0
-1;126200;RAINFOREST_RESIN;10002;7;9995;24;;;10005;24;;;;;10003.5;2334.0
-1;126200;KELP;2013;24;;;;;2017;24;;;;;2015.0;378.0
-1;126300;KELP;2013;29;;;;;2016;29;;;;;2014.5;379.72265625
-1;126300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;2348.0
-1;126400;KELP;2013;33;;;;;2016;27;;;;;2014.5;381.08447265625
-1;126400;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2356.0
-1;126500;RAINFOREST_RESIN;9998;7;9996;2;9995;25;10004;2;10005;25;;;10001.0;2364.0
-1;126500;KELP;2013;27;;;;;2017;27;;;;;2015.0;381.12353515625
-1;126600;RAINFOREST_RESIN;9996;1;9995;21;;;10002;5;10004;1;10005;21;9999.0;2364.0
-1;126600;KELP;2013;22;;;;;2017;22;;;;;2015.0;381.0048828125
-1;126700;KELP;2014;23;;;;;2017;23;;;;;2015.5;380.35888671875
-1;126700;RAINFOREST_RESIN;10002;2;9998;4;9995;23;10005;23;;;;;10003.5;2364.0
-1;126800;KELP;2014;26;;;;;2016;7;2017;26;;;2015.0;379.998291015625
-1;126800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2368.0
-1;126900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;2368.0
-1;126900;KELP;2014;25;;;;;2016;8;2017;1;2018;24;2015.0;378.4365234375
-1;127000;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;2368.0
-1;127000;KELP;2014;26;;;;;2018;26;;;;;2016.0;380.203125
-1;127100;KELP;2014;27;;;;;2017;27;;;;;2015.5;375.1328125
-1;127100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2376.0
-1;127200;KELP;2014;26;;;;;2017;26;;;;;2015.5;376.875
-1;127200;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2376.0
-1;127300;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;2376.0
-1;127300;KELP;2014;28;;;;;2017;28;;;;;2015.5;374.0390625
-1;127400;RAINFOREST_RESIN;9998;5;9995;27;;;10005;27;;;;;10001.5;2376.0
-1;127400;KELP;2014;27;;;;;2016;7;2018;27;;;2015.0;383.671875
-1;127500;KELP;2014;30;;;;;2016;6;2017;31;;;2015.0;377.10546875
-1;127500;RAINFOREST_RESIN;9996;2;9995;29;;;9998;3;10004;2;10005;29;9997.0;2384.0
-1;127600;KELP;2014;27;;;;;2017;27;;;;;2015.5;374.25390625
-1;127600;RAINFOREST_RESIN;9995;27;;;;;10002;6;10005;27;;;9998.5;2390.0
-1;127700;RAINFOREST_RESIN;9998;8;9995;20;;;10005;20;;;;;10001.5;2390.0
-1;127700;KELP;2014;26;;;;;2017;20;;;;;2015.5;365.98046875
-1;127800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2390.0
-1;127800;KELP;2014;28;;;;;2017;28;;;;;2015.5;363.17578125
-1;127900;KELP;2013;29;;;;;2016;2;2017;27;;;2014.5;353.6171875
-1;127900;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2390.0
-1;128000;KELP;2016;1;2014;22;;;2017;22;;;;;2016.5;363.74609375
-1;128000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2418.0
-1;128100;RAINFOREST_RESIN;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;2418.0
-1;128100;KELP;2014;30;;;;;2017;30;;;;;2015.5;367.9921875
-1;128200;RAINFOREST_RESIN;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;2418.0
-1;128200;KELP;2013;22;;;;;2017;22;;;;;2015.0;360.328125
-1;128300;KELP;2015;1;2013;25;;;2017;25;;;;;2016.0;353.234375
-1;128300;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;2420.0
-1;128400;KELP;2013;23;;;;;2014;2;2015;8;2016;23;2013.5;349.296875
-1;128400;RAINFOREST_RESIN;9996;1;9995;22;;;10002;5;10004;1;10005;22;9999.0;2420.0
-1;128500;RAINFOREST_RESIN;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;2420.0
-1;128500;KELP;2013;23;;;;;2016;23;;;;;2014.5;349.7890625
-1;128600;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2420.0
-1;128600;KELP;2013;22;;;;;2016;22;;;;;2014.5;341.8671875
-1;128700;KELP;2013;26;;;;;2016;26;;;;;2014.5;342.6953125
-1;128700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;2420.0
-1;128800;KELP;2013;21;;;;;2016;21;;;;;2014.5;349.55859375
-1;128800;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2444.0
-1;128900;RAINFOREST_RESIN;10002;2;9995;25;;;10005;25;;;;;10003.5;2444.0
-1;128900;KELP;2015;1;2014;4;2013;25;2016;25;;;;;2015.5;342.4921875
-1;129000;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2448.0
-1;129000;KELP;2013;23;;;;;2016;23;;;;;2014.5;344.8359375
-1;129100;KELP;2013;27;;;;;2015;8;2016;27;;;2014.0;351.03125
-1;129100;RAINFOREST_RESIN;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;2448.0
-1;129200;KELP;2013;26;;;;;2015;7;2016;26;;;2014.0;345.12890625
-1;129200;RAINFOREST_RESIN;9998;10;9995;26;;;10005;26;;;;;10001.5;2448.0
-1;129300;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2448.0
-1;129300;KELP;2013;28;;;;;2016;23;;;;;2014.5;346.734375
-1;129400;RAINFOREST_RESIN;9996;1;9995;24;;;10002;6;10004;1;10005;24;9999.0;2448.0
-1;129400;KELP;2013;25;;;;;2017;25;;;;;2015.0;358.30078125
-1;129500;KELP;2013;20;;;;;2015;6;2017;20;;;2014.0;360.8046875
-1;129500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2448.0
-1;129600;KELP;2014;30;;;;;2017;31;;;;;2015.5;364.59375
-1;129600;RAINFOREST_RESIN;9998;3;9996;2;9995;29;10004;2;10005;29;;;10001.0;2448.0
-1;129700;RAINFOREST_RESIN;9996;2;9995;21;;;10000;3;10004;2;10005;21;9998.0;2448.0
-1;129700;KELP;2014;23;;;;;2015;3;2017;23;;;2014.5;364.12890625
-1;129800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2448.0
-1;129800;KELP;2014;30;;;;;2017;28;;;;;2015.5;365.8125
-1;129900;KELP;2014;30;;;;;2017;30;;;;;2015.5;364.46875
-1;129900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2448.0
-1;130000;KELP;2014;29;;;;;2017;29;;;;;2015.5;370.7265625
-1;130000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;2448.0
-1;130100;RAINFOREST_RESIN;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;2448.0
-1;130100;KELP;2016;1;2014;2;2013;20;2017;22;;;;;2016.5;361.8046875
-1;130200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2450.0
-1;130200;KELP;2013;23;;;;;2014;3;2015;3;2016;2;2013.5;353.49609375
-1;130300;KELP;2013;26;;;;;2017;26;;;;;2015.0;362.296875
-1;130300;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;2450.0
-1;130400;KELP;2013;28;;;;;2014;1;2017;28;;;2013.5;362.6328125
-1;130400;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2452.0
-1;130500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2452.0
-1;130500;KELP;2013;21;;;;;2015;8;2017;21;;;2014.0;361.1953125
-1;130600;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2452.0
-1;130600;KELP;2013;21;;;;;2015;2;2017;21;;;2014.0;364.40625
-1;130700;KELP;2016;1;2014;6;2013;22;2017;22;;;;;2016.5;363.5546875
-1;130700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2452.0
-1;130800;KELP;2013;23;;;;;2017;23;;;;;2015.0;367.1328125
-1;130800;RAINFOREST_RESIN;9998;2;9995;23;;;10005;23;;;;;10001.5;2452.0
-1;130900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2452.0
-1;130900;KELP;2013;30;;;;;2014;5;2017;32;;;2013.5;369.65625
-1;131000;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;2452.0
-1;131000;KELP;2013;26;;;;;2015;6;2017;26;;;2014.0;374.4140625
-1;131100;KELP;2013;22;;;;;2017;22;;;;;2015.0;370.484375
-1;131100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2452.0
-1;131200;KELP;2013;30;;;;;2017;30;;;;;2015.0;366.375
-1;131200;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;2452.0
-1;131300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2452.0
-1;131300;KELP;2013;21;;;;;2016;21;;;;;2014.5;343.1015625
-1;131400;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;2452.0
-1;131400;KELP;2015;7;2013;21;;;2016;21;;;;;2015.5;343.671875
-1;131500;KELP;2013;26;;;;;2016;26;;;;;2014.5;346.1171875
-1;131500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;2454.0
-1;131600;KELP;2015;1;2013;30;;;2016;30;;;;;2015.5;346.8359375
-1;131600;RAINFOREST_RESIN;10002;1;9995;30;;;10005;30;;;;;10003.5;2454.0
-1;131700;RAINFOREST_RESIN;9998;10;9996;1;9995;29;10004;1;10005;29;;;10001.0;2456.0
-1;131700;KELP;2013;30;;;;;2015;8;2016;1;2017;29;2014.0;364.58984375
-1;131800;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;2456.0
-1;131800;KELP;2014;23;;;;;2017;28;;;;;2015.5;385.5703125
-1;131900;KELP;2014;28;;;;;2017;27;;;;;2015.5;394.125
-1;131900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2456.0
-1;132000;KELP;2014;34;;;;;2017;28;;;;;2015.5;396.5390625
-1;132000;RAINFOREST_RESIN;9998;2;9996;2;9995;26;10004;2;10005;26;;;10001.0;2456.0
-1;132100;RAINFOREST_RESIN;9998;3;9995;24;;;10005;24;;;;;10001.5;2456.0
-1;132100;KELP;2013;24;;;;;2016;24;;;;;2014.5;360.3671875
-1;132200;RAINFOREST_RESIN;9996;2;9995;27;;;10002;1;10004;2;10005;27;9999.0;2456.0
-1;132200;KELP;2013;29;;;;;2016;29;;;;;2014.5;356.7734375
-1;132300;KELP;2013;24;;;;;2016;24;;;;;2014.5;348.0703125
-1;132300;RAINFOREST_RESIN;10002;4;9995;24;;;10005;24;;;;;10003.5;2456.0
-1;132400;KELP;2013;23;;;;;2016;23;;;;;2014.5;348.015625
-1;132400;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2464.0
-1;132500;RAINFOREST_RESIN;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;2464.0
-1;132500;KELP;2013;30;;;;;2015;5;2016;30;;;2014.0;339.03125
-1;132600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;2464.0
-1;132600;KELP;2013;29;;;;;2016;29;;;;;2014.5;348.1640625
-1;132700;KELP;2013;23;;;;;2015;2;2016;23;;;2014.0;339.4453125
-1;132700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2464.0
-1;132800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2464.0
-1;132800;KELP;2013;25;;;;;2016;25;;;;;2014.5;338.421875
-1;132900;KELP;2013;32;;;;;2016;32;;;;;2014.5;344.3515625
-1;132900;RAINFOREST_RESIN;9996;2;9995;30;;;9998;1;10002;1;10004;2;9997.0;2464.0
-1;133000;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2466.0
-1;133000;KELP;2013;23;;;;;2016;23;;;;;2014.5;344.859375
-1;133100;KELP;2013;1;2012;23;;;2016;24;;;;;2014.5;333.4921875
-1;133100;RAINFOREST_RESIN;10002;5;9996;1;9995;23;10004;1;10005;23;;;10003.0;2466.0
-1;133200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2492.0
-1;133200;KELP;2013;1;2012;27;;;2016;28;;;;;2014.5;333.421875
-1;133300;KELP;2013;32;;;;;2016;32;;;;;2014.5;344.7265625
-1;133300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2520.0
-1;133400;RAINFOREST_RESIN;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;2520.0
-1;133400;KELP;2013;29;;;;;2016;30;;;;;2014.5;348.546875
-1;133500;KELP;2013;30;;;;;2015;1;2016;30;;;2014.0;349.109375
-1;133500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2520.0
-1;133600;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2520.0
-1;133600;KELP;2013;23;;;;;2016;23;;;;;2014.5;343.1171875
-1;133700;KELP;2013;27;;;;;2016;28;;;;;2014.5;344.6015625
-1;133700;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2520.0
-1;133800;RAINFOREST_RESIN;9996;2;9995;21;;;10002;8;10004;2;10005;21;9999.0;2520.0
-1;133800;KELP;2013;23;;;;;2016;23;;;;;2014.5;356.015625
-1;133900;KELP;2013;24;;;;;2016;24;;;;;2014.5;357.03125
-1;133900;RAINFOREST_RESIN;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;2520.0
-1;134000;RAINFOREST_RESIN;9995;24;;;;;10000;3;10005;24;;;9997.5;2520.0
-1;134000;KELP;2013;32;;;;;2014;2;2016;24;;;2013.5;360.0703125
-1;134100;KELP;2013;24;;;;;2016;24;;;;;2014.5;352.703125
-1;134100;RAINFOREST_RESIN;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;2520.0
-1;134200;RAINFOREST_RESIN;10002;1;9995;29;;;10005;29;;;;;10003.5;2520.0
-1;134200;KELP;2013;29;;;;;2016;29;;;;;2014.5;344.78125
-1;134300;KELP;2013;32;;;;;2016;32;;;;;2014.5;344.625
-1;134300;RAINFOREST_RESIN;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;2522.0
-1;134400;RAINFOREST_RESIN;9998;8;9996;2;9995;23;10004;2;10005;23;;;10001.0;2524.0
-1;134400;KELP;2013;25;;;;;2016;25;;;;;2014.5;343.5703125
-1;134500;KELP;2013;6;2012;24;;;2016;24;;;;;2014.5;336.0859375
-1;134500;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;2524.0
-1;134600;RAINFOREST_RESIN;10000;5;9996;1;9995;22;10004;1;10005;22;;;10002.0;2524.0
-1;134600;KELP;2014;5;2012;23;;;2016;23;;;;;2015.0;329.59375
-1;134700;KELP;2013;1;2012;20;;;2014;7;2016;21;;;2013.5;333.203125
-1;134700;RAINFOREST_RESIN;10002;4;9996;1;9995;20;10004;1;10005;20;;;10003.0;2528.0
-1;134800;RAINFOREST_RESIN;9996;2;9995;30;;;10002;4;10004;2;10005;30;9999.0;2540.0
-1;134800;KELP;2013;32;;;;;2016;32;;;;;2014.5;350.7109375
-1;134900;KELP;2013;23;;;;;2015;5;2016;23;;;2014.0;346.1953125
-1;134900;RAINFOREST_RESIN;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;2540.0
-1;135000;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2542.0
-1;135000;KELP;2013;31;;;;;2016;23;;;;;2014.5;350.6796875
-1;135100;KELP;2015;8;2013;22;;;2016;22;;;;;2015.5;352.984375
-1;135100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2542.0
-1;135200;RAINFOREST_RESIN;9998;5;9996;1;9995;20;10004;1;10005;20;;;10001.0;2542.0
-1;135200;KELP;2013;21;;;;;2016;21;;;;;2014.5;357.9765625
-1;135300;KELP;2013;20;;;;;2016;20;;;;;2014.5;358.328125
-1;135300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2542.0
-1;135400;KELP;2013;30;;;;;2016;1;2017;29;;;2014.5;367.984375
-1;135400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2542.0
-1;135500;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2542.0
-1;135500;KELP;2013;30;;;;;2015;3;2017;30;;;2014.0;378.578125
-1;135600;RAINFOREST_RESIN;10002;1;9995;21;;;10005;21;;;;;10003.5;2542.0
-1;135600;KELP;2013;21;;;;;2015;1;2017;21;;;2014.0;377.1796875
-1;135700;KELP;2013;26;;;;;2017;26;;;;;2015.0;382.1171875
-1;135700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;2544.0
-1;135800;KELP;2014;3;2013;24;;;2015;3;2017;24;;;2014.5;382.6171875
-1;135800;RAINFOREST_RESIN;9995;24;;;;;10000;3;10005;24;;;9997.5;2544.0
-1;135900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2544.0
